author	cluster	item_id	kind	model	model_category	point_type	question_preview	source	text_preview
Ted Chiang	24	117	against	gpt-5-nano	response	reasoning_against	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	Revealing painful truths can reopen wounds, trigge...
Ted Chiang	24	117	body	gpt-5-nano	response	decision_body	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	Implement a controlled, phased access policy with ...
Ted Chiang	24	117	in_favor	gpt-5-nano	response	reasoning_in_favor	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	Provides closure and historical clarity for indivi...
Ted Chiang	18	117	against	gpt5-decisions	reference	gpt5_reference	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	Exposure to painful truths risks triggering trauma...
Ted Chiang	24	117	body	gpt5-decisions	reference	gpt5_reference	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	Limit access to the time-viewing technology and im...
Ted Chiang	24	117	in_favor	gpt5-decisions	reference	gpt5_reference	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	Viewing tragedies can provide lessons that help pr...
Ted Chiang	18	117	against	grok-4-fast	response	reasoning_against	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	Risk of severe psychological trauma, as some viewe...
Ted Chiang	24	117	body	grok-4-fast	response	decision_body	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	Implement restricted access to the portal with man...
Ted Chiang	24	117	in_favor	grok-4-fast	response	reasoning_in_favor	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	Enables closure and justice for individuals like t...
Ted Chiang	17	117	against	kimi-k2	response	reasoning_against	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	The risk of psychological harm to the living is to...
Ted Chiang	24	117	body	kimi-k2	response	decision_body	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	I would institute a carefully-regulated, case-by-c...
Ted Chiang	24	117	in_favor	kimi-k2	response	reasoning_in_favor	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	The living have a right to know the truth about th...
Ted Chiang	24	117	against	nemotron-nano-9b	response	reasoning_against	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	Restricted access might still exclude vulnerable g...
Ted Chiang	24	117	body	nemotron-nano-9b	response	decision_body	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	Allow restricted access with strict oversight and ...
Ted Chiang	17	117	in_favor	nemotron-nano-9b	response	reasoning_in_favor	You have access to time travel technology that allows viewing but not changing the past. People want...	The Merchant and the Alchemist's Gate	Access can provide closure to families and survivo...
Ted Chiang	17	118	against	deepseek-chat-v3.1	response	reasoning_against	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	Limiting access may delay societal benefits like i...
Ted Chiang	17	118	body	deepseek-chat-v3.1	response	decision_body	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	Restrict access to the Prism to controlled researc...
Ted Chiang	17	118	in_favor	deepseek-chat-v3.1	response	reasoning_in_favor	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	Controlled use could still provide valuable data f...
Ted Chiang	15	118	against	gemma-3-27b	response	reasoning_against	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	**Hinders Potential Societal Advancements:** Restr...
Ted Chiang	17	118	body	gemma-3-27b	response	decision_body	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	**Restrict access to the Prism to a tightly contro...
Ted Chiang	17	118	in_favor	gemma-3-27b	response	reasoning_in_favor	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	**Prioritizes Individual Well-being:** Restricting...
Ted Chiang	17	118	against	gpt-5-nano	response	reasoning_against	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	40% experience long-term dissatisfaction or distre...
Ted Chiang	17	118	body	gpt-5-nano	response	decision_body	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	Restrict expansion of the Prism and implement a ti...
Ted Chiang	24	118	in_favor	gpt-5-nano	response	reasoning_in_favor	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	Potential to foster empathy and inform policies th...
Ted Chiang	18	118	against	gpt5-decisions	reference	gpt5_reference	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	Can trigger regret, anxiety, or existential crisis...
Ted Chiang	1	118	body	gpt5-decisions	reference	gpt5_reference	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	Offer information about alternate life paths only ...
Ted Chiang	24	118	in_favor	gpt5-decisions	reference	gpt5_reference	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	Respects autonomy by letting individuals decide wh...
Ted Chiang	15	118	against	grok-4-fast	response	reasoning_against	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	Forfeits profound benefits for the majority (60%) ...
Ted Chiang	17	118	body	grok-4-fast	response	decision_body	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	Restrict access to the Prism  The decision to rest...
Ted Chiang	17	118	in_favor	grok-4-fast	response	reasoning_in_favor	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	Minimizes severe psychological harm, as 40% of use...
Ted Chiang	17	118	against	kimi-k2	response	reasoning_against	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	The device is already causing a 30 % increase in m...
Ted Chiang	17	118	body	kimi-k2	response	decision_body	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	See reasoning for decision  The evidence is overwh...
Ted Chiang	17	118	in_favor	kimi-k2	response	reasoning_in_favor	You can show people alternate versions of their lives from parallel universes. This knowledge helps ...	Anxiety Is the Dizziness of Freedom	The potential for the Prism to inform social polic...
